state,serff_tracking_number,company_name,sub_type_of_insurance,effective_date,source,external_validation,match_strength,validation_tier
AZ,GNSC-134301599,"MGA Insurance Company, Inc.",19.0001 Private Passenger Auto (PPA),10/17/2024,extension,pipeline_extracted,,pipeline_only
AZ,GNSC-134540028,"MGA Insurance Company, Inc.",19.0001 Private Passenger Auto (PPA),05/09/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,GNSC-134757908,"MGA Insurance Company, Inc.",19.0001 Private Passenger Auto (PPA),11/14/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,PRGS-133788171,Progressive Advanced Insurance Company,19.0002 Motorcycle,04/05/2024,extension,pipeline_extracted,,pipeline_only
AZ,PRGS-133788171,Progressive Preferred Insurance Company,19.0002 Motorcycle,04/05/2024,extension,pipeline_extracted,,pipeline_only
AZ,PRGS-134007460,Progressive Advanced Insurance Company,19.0001 Private Passenger Auto (PPA),03/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,PRGS-134007460,Progressive Preferred Insurance Company,19.0001 Private Passenger Auto (PPA),03/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,PRGS-134267496,Progressive Advanced Insurance Company,19.0001 Private Passenger Auto (PPA),11/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,PRGS-134267496,Progressive Preferred Insurance Company,19.0001 Private Passenger Auto (PPA),11/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,PRGS-134465892,Progressive Advanced Insurance Company,19.0001 Private Passenger Auto (PPA),04/11/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,PRGS-134465892,Progressive Preferred Insurance Company,19.0001 Private Passenger Auto (PPA),04/11/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,PRGS-134541278,Progressive Advanced Insurance Company,19.0002 Motorcycle,01/09/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,PRGS-134541278,Progressive Preferred Insurance Company,19.0002 Motorcycle,01/09/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,PRGS-134609556,Progressive Advanced Insurance Company,19.0001 Private Passenger Auto (PPA),07/18/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,PRGS-134609556,Progressive Preferred Insurance Company,19.0001 Private Passenger Auto (PPA),07/18/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,PRGS-134736377,Progressive Advanced Insurance Company,19.0001 Private Passenger Auto (PPA),12/19/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,PRGS-134736377,Progressive Preferred Insurance Company,19.0001 Private Passenger Auto (PPA),12/19/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,LBPM-133993548,Safeco Insurance Company of America,04.0003 Owner Occupied Homeowners,05/27/2024,extension,pipeline_extracted,,pipeline_only
AZ,LBPM-133993607,Safeco Insurance Company of America,04.0004 Tenant Homeowners,04/15/2024,extension,pipeline_extracted,,pipeline_only
AZ,LBPM-133993644,Safeco Insurance Company of America,04.0001 Condominium Homeowners,05/27/2024,extension,pipeline_extracted,,pipeline_only
AZ,LBPM-134054846,Safeco Insurance Company of America,19.0001 Private Passenger Auto (PPA),12/02/2024,extension,pipeline_extracted,,pipeline_only
AZ,LBPM-134183626,Safeco Insurance Company of America,04.0003 Owner Occupied Homeowners,09/28/2024,extension,pipeline_extracted,,pipeline_only
AZ,LBPM-134184840,Safeco Insurance Company of Illinois,19.0002 Motorcycle,11/08/2024,extension,pipeline_extracted,,pipeline_only
AZ,LBPM-134445585,Safeco Insurance Company of America,04.0001 Condominium Homeowners,05/27/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,LBPM-134450381,Safeco Insurance Company of America,19.0001 Private Passenger Auto (PPA),04/19/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,LBPM-134475059,Safeco Insurance Company of America,19.0004 Other,04/19/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,LBPM-134520103,Safeco Insurance Company of America,19.0001 Private Passenger Auto (PPA),05/29/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,LBPM-134666117,Safeco Insurance Company of Illinois,19.0002 Motorcycle,11/08/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,LBPM-134771930,Safeco Insurance Company of America,04.0003 Owner Occupied Homeowners,02/28/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,SFMA-133807333,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),01/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-133807333,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),01/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-133904878,State Farm Fire and Casualty Company,04.0003 Owner Occupied Homeowners,02/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-133904912,State Farm Fire and Casualty Company,04.0004 Tenant Homeowners,02/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-133904914,State Farm Fire and Casualty Company,04.0001 Condominium Homeowners,02/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-133930050,State Farm Fire and Casualty Company,04.0003 Owner Occupied Homeowners,04/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-133930052,State Farm Fire and Casualty Company,04.0004 Tenant Homeowners,04/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-133930075,State Farm Fire and Casualty Company,04.0001 Condominium Homeowners,04/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-134066869,State Farm Fire and Casualty Company,19.0002 Motorcycle,06/17/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-134066869,State Farm Mutual Automobile Insurance Company,19.0002 Motorcycle,06/17/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-134066907,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),06/17/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-134066907,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),06/17/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-134083631,State Farm Mutual Automobile Insurance Company,19.0002 Motorcycle,08/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-134083631,State Farm Fire and Casualty Company,19.0002 Motorcycle,08/01/2024,extension,pipeline_extracted,,pipeline_only
AZ,SFMA-134114374,State Farm Fire and Casualty Company,19.0002 Motorcycle,04/21/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,SFMA-134114374,State Farm Mutual Automobile Insurance Company,19.0002 Motorcycle,04/21/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,SFMA-134114404,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),04/21/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,SFMA-134114404,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),04/21/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,SFMA-134204434,State Farm Fire and Casualty Company,04.0002 Mobile Homeowners,01/01/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,SFMA-134294865,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),04/15/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,SFMA-134294865,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),04/15/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,SFMA-134391751,State Farm Fire and Casualty Company,04.0003 Owner Occupied Homeowners,03/15/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,SFMA-134688027,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),11/01/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,SFMA-134688027,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),11/01/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,TRVD-133942585,Travelers Property Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),02/18/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133957101,Travelers Property Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),02/18/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133977191,The Travelers Home and Marine Insurance Company,04.0003 Owner Occupied Homeowners,04/27/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133977191,Travelers Commercial Insurance Company,04.0003 Owner Occupied Homeowners,04/27/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133977209,The Travelers Home and Marine Insurance Company,04.0001 Condominium Homeowners,04/27/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133977209,Travelers Commercial Insurance Company,04.0001 Condominium Homeowners,04/27/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133977223,The Travelers Home and Marine Insurance Company,04.0004 Tenant Homeowners,04/27/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133977223,Travelers Commercial Insurance Company,04.0004 Tenant Homeowners,04/27/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133992350,Travelers Personal Insurance Company,04.0003 Owner Occupied Homeowners,03/22/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133998463,Travelers Personal Insurance Company,04.0004 Tenant Homeowners,03/22/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133998484,Travelers Personal Insurance Company,04.0001 Condominium Homeowners,03/22/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133998496,Travelers Personal Insurance Company,04.0005 Other Homeowners,03/22/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-133998499,Travelers Personal Insurance Company,04.0005 Other Homeowners,03/22/2024,extension,pipeline_extracted,,pipeline_only
AZ,TRVD-G134412795,Travelers Property Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),03/07/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,TRVD-G134416866,The Travelers Home and Marine Insurance Company,04.0005 Other Homeowners,04/27/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
AZ,TRVD-G134416866,Travelers Commercial Insurance Company,04.0005 Other Homeowners,04/27/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
AZ,TRVD-G134417169,The Travelers Home and Marine Insurance Company,04.0001 Condominium Homeowners,04/27/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
AZ,TRVD-G134417169,Travelers Commercial Insurance Company,04.0001 Condominium Homeowners,04/27/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
AZ,TRVD-G134444892,Travelers Personal Insurance Company,04.0001 Condominium Homeowners,03/21/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,TRVD-G134445188,Travelers Personal Insurance Company,04.0004 Tenant Homeowners,03/21/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,TRVD-G134445899,Travelers Personal Insurance Company,04.0005 Other Homeowners,03/21/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,TRVD-G134445929,Travelers Personal Insurance Company,04.0005 Other Homeowners,03/21/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,TRVD-G134448854,Travelers Personal Insurance Company,04.0003 Owner Occupied Homeowners,03/21/2025,original,ambest_cross_checked,direct,ambest_validated
AZ,TRVD-G134649827,Travelers Personal Insurance Company,04.0003 Owner Occupied Homeowners,09/05/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,TRVD-G134669174,Travelers Property Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),09/19/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
AZ,TRVD-G134897815,Travelers Personal Insurance Company,04.0003 Owner Occupied Homeowners,04/17/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
MT,ALSE-133861908,Allstate Fire and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),01/15/2024,extension,pipeline_extracted,,pipeline_only
MT,ALSE-134133869,Allstate Indemnity Company,04.0002 Mobile Homeowners,07/29/2024,extension,pipeline_extracted,,pipeline_only
MT,ALSE-134137141,Allstate Vehicle and Property Insurance Company,04.0003 Owner Occupied Homeowners,07/08/2024,extension,pipeline_extracted,,pipeline_only
MT,ALSE-134145280,Allstate Fire and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),07/01/2024,extension,pipeline_extracted,,pipeline_only
MT,ALSE-134457261,Allstate North American Insurance Company,19.0001 Private Passenger Auto (PPA),05/13/2025,original,ambest_cross_checked,direct,ambest_validated
MT,ALSE-134493932,Allstate Fire and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),06/02/2025,original,ambest_cross_checked,direct,ambest_validated
MT,ALSE-134556264,Allstate Vehicle and Property Insurance Company,04.0003 Owner Occupied Homeowners,07/07/2025,original,ambest_cross_checked,direct,ambest_validated
MT,ALSE-134608548,Allstate Vehicle and Property Insurance Company,04.0003 Owner Occupied Homeowners,10/06/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
MT,ALSE-134649640,Allstate Insurance Company,19.0001 Private Passenger Auto (PPA),09/15/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
MT,ALSE-134649640,Allstate Property and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),09/15/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
MT,ALSE-134649640,Allstate Indemnity Company,19.0001 Private Passenger Auto (PPA),09/15/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
MT,ALSE-134863872,Allstate Insurance Company,04.0001 Condominium Homeowners,04/06/2026,original,ambest_cross_checked,direct,ambest_validated
MT,GECC-134044604,GEICO Indemnity Company,19.0001 Private Passenger Auto (PPA),05/15/2024,extension,pipeline_extracted,,pipeline_only
MT,GECC-134044604,GEICO Casualty Company,19.0001 Private Passenger Auto (PPA),05/15/2024,extension,pipeline_extracted,,pipeline_only
MT,GECC-134044604,GEICO General Insurance Company,19.0001 Private Passenger Auto (PPA),05/15/2024,extension,pipeline_extracted,,pipeline_only
MT,GECC-134044604,Government Employees Insurance Company,19.0001 Private Passenger Auto (PPA),05/15/2024,extension,pipeline_extracted,,pipeline_only
MT,GECC-134902175,GEICO Advantage Insurance Company,19.0001 Private Passenger Auto (PPA),04/09/2026,original,ambest_cross_checked,direct,ambest_validated
MT,GECC-134902175,GEICO Marine Insurance Company,19.0001 Private Passenger Auto (PPA),04/09/2026,original,ambest_cross_checked,direct,ambest_validated
MT,LBPM-133923055,Liberty Mutual Fire Insurance Company,04.0005 Other Homeowners,02/01/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-133923055,Liberty Mutual Insurance Company,04.0005 Other Homeowners,02/01/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-133971219,Liberty Insurance Corporation,19.0000 Personal Auto Combinations,02/13/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-133971219,Liberty Mutual Fire Insurance Company,19.0000 Personal Auto Combinations,02/13/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-133971219,The First Liberty Insurance Corporation,19.0000 Personal Auto Combinations,02/13/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-134778720,Liberty Mutual Fire Insurance Company,04.0005 Other Homeowners,01/31/2026,original,ambest_cross_checked,direct,ambest_validated
MT,LBPM-134857087,Liberty Insurance Corporation,19.0000 Personal Auto Combinations,03/05/2026,original,ambest_cross_checked,direct,ambest_validated
MT,LBPM-134857087,Liberty Mutual Fire Insurance Company,19.0000 Personal Auto Combinations,03/05/2026,original,ambest_cross_checked,direct,ambest_validated
MT,LBPM-134857087,The First Liberty Insurance Corporation,19.0000 Personal Auto Combinations,03/05/2026,original,ambest_cross_checked,direct,ambest_validated
MT,PRGS-133901358,Progressive Casualty Insurance Company,19.0003 Recreational Vehicle (RV),01/12/2024,extension,pipeline_extracted,,pipeline_only
MT,PRGS-133927798,Progressive Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),01/19/2024,extension,pipeline_extracted,,pipeline_only
MT,PRGS-133927798,Progressive Direct Insurance Company,19.0001 Private Passenger Auto (PPA),01/19/2024,extension,pipeline_extracted,,pipeline_only
MT,PRGS-133927798,Progressive Northwestern Insurance Company,19.0001 Private Passenger Auto (PPA),01/19/2024,extension,pipeline_extracted,,pipeline_only
MT,PRGS-133927798,Progressive Specialty Insurance Company,19.0001 Private Passenger Auto (PPA),01/19/2024,extension,pipeline_extracted,,pipeline_only
MT,PRGS-134471019,Progressive Casualty Insurance Company,19.0002 Motorcycle,06/06/2025,original,ambest_cross_checked,direct,ambest_validated
MT,PRGS-134471019,Progressive Direct Insurance Company,19.0002 Motorcycle,06/06/2025,original,ambest_cross_checked,direct,ambest_validated
MT,PRGS-134471019,Progressive Northwestern Insurance Company,19.0002 Motorcycle,06/06/2025,original,ambest_cross_checked,direct,ambest_validated
MT,LBPM-133909702,Safeco Insurance Company of America,04.0005 Other Homeowners,04/22/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-133961937,Safeco Insurance Company of Illinois,19.0002 Motorcycle,05/14/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-134101230,Safeco Insurance Company of America,04.0005 Other Homeowners,10/23/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-134141511,Safeco Insurance Company of Illinois,19.0000 Personal Auto Combinations,11/09/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-134228709,Safeco Insurance Company of Illinois,19.0003 Recreational Vehicle (RV),09/30/2024,extension,pipeline_extracted,,pipeline_only
MT,LBPM-134350221,Safeco Insurance Company of Illinois,19.0002 Motorcycle,05/14/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
MT,LBPM-134543988,Safeco Insurance Company of Illinois,19.0000 Personal Auto Combinations,07/19/2025,original,ambest_cross_checked,direct,ambest_validated
MT,SFMA-133900830,State Farm Fire and Casualty Company,04.0005 Other Homeowners,01/15/2024,extension,pipeline_extracted,,pipeline_only
MT,SFMA-134000554,State Farm Fire and Casualty Company,19.0000 Personal Auto Combinations,05/06/2024,extension,pipeline_extracted,,pipeline_only
MT,SFMA-134000554,State Farm Mutual Automobile Insurance Company,19.0000 Personal Auto Combinations,05/06/2024,extension,pipeline_extracted,,pipeline_only
MT,SFMA-134074421,State Farm Fire and Casualty Company,04.0002 Mobile Homeowners,07/01/2024,extension,pipeline_extracted,,pipeline_only
MT,SFMA-134075954,State Farm Fire and Casualty Company,19.0002 Motorcycle,08/01/2024,extension,pipeline_extracted,,pipeline_only
MT,SFMA-134075954,State Farm Mutual Automobile Insurance Company,19.0002 Motorcycle,08/01/2024,extension,pipeline_extracted,,pipeline_only
MT,SFMA-134217410,State Farm Fire and Casualty Company,04.0005 Other Homeowners,10/15/2024,extension,pipeline_extracted,,pipeline_only
MT,SFMA-134293997,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),04/15/2025,original,ambest_cross_checked,direct,ambest_validated
MT,SFMA-134293997,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),04/15/2025,original,ambest_cross_checked,direct,ambest_validated
MT,SFMA-134310862,State Farm Fire and Casualty Company,19.0000 Personal Auto Combinations,03/03/2025,original,ambest_cross_checked,direct,ambest_validated
MT,SFMA-134310862,State Farm Mutual Automobile Insurance Company,19.0000 Personal Auto Combinations,03/03/2025,original,ambest_cross_checked,direct,ambest_validated
MT,SFMA-134524072,State Farm Fire and Casualty Company,04.0005 Other Homeowners,07/15/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
MT,TRVD-134030789,Travelers Personal Insurance Company,04.0005 Other Homeowners,04/05/2024,extension,pipeline_extracted,,pipeline_only
MT,TRVD-G134243122,Travelers Personal Insurance Company,04.0000 Homeowners Sub-TOI Combinations,10/04/2024,extension,pipeline_extracted,,pipeline_only
MT,TRVD-G134776712,Travelers Personal Insurance Company,04.0000 Homeowners Sub-TOI Combinations,02/15/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,ALSE-133925598,Allstate Indemnity Company,04.0001 Condominium Homeowners,09/16/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-133929661,Allstate Property and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),04/01/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-133929692,Allstate Insurance Company,19.0001 Private Passenger Auto (PPA),08/05/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-133930227,Allstate Insurance Company,04.0001 Condominium Homeowners,09/16/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-133933195,Allstate Property and Casualty Insurance Company,04.0003 Owner Occupied Homeowners,06/10/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-133944728,Allstate Indemnity Company,04.0003 Owner Occupied Homeowners,05/13/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-133987625,Allstate Insurance Company,04.0003 Owner Occupied Homeowners,11/25/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-134024995,Allstate Indemnity Company,19.0001 Private Passenger Auto (PPA),07/01/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-134108451,Allstate Fire and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),07/15/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-134198233,Allstate Indemnity Company,04.0004 Tenant Homeowners,12/09/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-134212750,Allstate Fire and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),10/28/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-134218565,Allstate Insurance Company,19.0001 Private Passenger Auto (PPA),11/11/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-134218565,Allstate Property and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),11/11/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-134218565,Allstate Indemnity Company,19.0001 Private Passenger Auto (PPA),11/11/2024,extension,pipeline_extracted,,pipeline_only
NV,ALSE-134362303,Allstate Vehicle and Property Insurance Company,04.0003 Owner Occupied Homeowners,08/11/2025,original,ambest_cross_checked,direct,ambest_validated
NV,ALSE-134440891,Allstate North American Insurance Company,19.0001 Private Passenger Auto (PPA),09/16/2025,original,ambest_cross_checked,direct,ambest_validated
NV,ALSE-134452577,Allstate Property and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),05/12/2025,original,ambest_cross_checked,direct,ambest_validated
NV,ALSE-134454335,Allstate Fire and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),05/26/2025,original,ambest_cross_checked,direct,ambest_validated
NV,ALSE-134456115,Allstate Indemnity Company,19.0001 Private Passenger Auto (PPA),05/12/2025,original,ambest_cross_checked,direct,ambest_validated
NV,ALSE-134489505,Allstate Fire and Casualty Insurance Company,19.0001 Private Passenger Auto (PPA),06/23/2025,original,ambest_cross_checked,direct,ambest_validated
NV,ALSE-134500599,Allstate Insurance Company,04.0003 Owner Occupied Homeowners,12/01/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,ALSE-134501724,Allstate Property and Casualty Insurance Company,04.0003 Owner Occupied Homeowners,12/01/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,ALSE-134506974,Allstate Indemnity Company,04.0003 Owner Occupied Homeowners,12/01/2025,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,ALSE-134598852,Allstate Indemnity Company,04.0001 Condominium Homeowners,10/27/2025,original,ambest_cross_checked,direct,ambest_validated
NV,ALSE-134635543,Allstate North American Insurance Company,19.0001 Private Passenger Auto (PPA),04/06/2026,original,ambest_cross_checked,date_relaxed,ambest_validated
NV,GECC-133800350,GEICO Casualty Company,19.0000 Personal Auto Combinations,02/03/2024,extension,pipeline_extracted,,pipeline_only
NV,GECC-133800350,GEICO Advantage Insurance Company,19.0000 Personal Auto Combinations,02/03/2024,extension,pipeline_extracted,,pipeline_only
NV,GECC-133800350,GEICO Choice Insurance Company,19.0000 Personal Auto Combinations,02/03/2024,extension,pipeline_extracted,,pipeline_only
NV,GECC-133800350,GEICO Secure Insurance Company,19.0000 Personal Auto Combinations,02/03/2024,extension,pipeline_extracted,,pipeline_only
NV,GECC-134012732,GEICO Indemnity Company,19.0001 Private Passenger Auto (PPA),01/09/2025,extension,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134012732,GEICO Casualty Company,19.0001 Private Passenger Auto (PPA),01/09/2025,extension,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134012732,GEICO General Insurance Company,19.0001 Private Passenger Auto (PPA),01/09/2025,extension,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134012732,Government Employees Insurance Company,19.0001 Private Passenger Auto (PPA),01/09/2025,extension,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134012732,GEICO Advantage Insurance Company,19.0001 Private Passenger Auto (PPA),01/09/2025,extension,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134012732,GEICO Choice Insurance Company,19.0001 Private Passenger Auto (PPA),01/09/2025,extension,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134012732,GEICO Secure Insurance,19.0001 Private Passenger Auto (PPA),01/09/2025,extension,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134012732,GEICO Secure Insurance Company,19.0001 Private Passenger Auto (PPA),01/09/2025,extension,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134376338,GEICO Indemnity Company,19.0001 Private Passenger Auto (PPA),03/31/2025,original,ambest_cross_checked,direct,ambest_validated
NV,GECC-134376338,GEICO General Insurance Company,19.0001 Private Passenger Auto (PPA),03/31/2025,original,ambest_cross_checked,direct,ambest_validated
NV,GECC-134376338,Government Employees Insurance Company,19.0001 Private Passenger Auto (PPA),03/31/2025,original,ambest_cross_checked,direct,ambest_validated
NV,GECC-134604501,GEICO Casualty Company,19.0001 Private Passenger Auto (PPA),03/26/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134604501,GEICO Advantage Insurance Company,19.0001 Private Passenger Auto (PPA),03/26/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134604501,GEICO Choice Insurance Company,19.0001 Private Passenger Auto (PPA),03/26/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134661852,GEICO Indemnity Company,19.0001 Private Passenger Auto (PPA),03/26/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,GECC-134661852,GEICO General Insurance Company,19.0001 Private Passenger Auto (PPA),03/26/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,LBPM-133813014,Liberty Mutual Insurance Company,19.0000 Personal Auto Combinations,04/11/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-133813014,Liberty Mutual Personal Insurance Company,19.0000 Personal Auto Combinations,04/11/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-133917124,Liberty Mutual Insurance Company,19.0000 Personal Auto Combinations,03/18/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-133917124,Liberty Mutual Personal Insurance Company,19.0000 Personal Auto Combinations,03/18/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-133917345,Liberty Mutual Insurance Company,19.0000 Personal Auto Combinations,05/20/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-133917345,Liberty Mutual Personal Insurance Company,19.0000 Personal Auto Combinations,05/20/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-133959002,Liberty Mutual Insurance Company,19.0000 Personal Auto Combinations,06/23/2025,extension,ambest_cross_checked,direct,ambest_validated
NV,LBPM-133959002,Liberty Mutual Personal Insurance Company,19.0000 Personal Auto Combinations,06/23/2025,extension,ambest_cross_checked,direct,ambest_validated
NV,LBPM-134070855,Liberty Mutual Insurance Company,04.0004 Tenant Homeowners,07/02/2024,extension,pipeline_extracted,,pipeline_only
